Article Number,Description,Identifier,Keywords,Price,Price quantity,Prices+,Sold individually,height,length,operatingWeight,productType,weight,width,description
YD00006647,Swing Circle,SWING_CIRCLE,,207405.06 INR:N::1 EA::,1.0,207405.06 INR:N::1 EA::,True,,,1.0,SpareParts,,,High-quality Tata Hitachi Swing Circle (P/N: SWING_CIRCLE) for enhanced stability and smooth rotation in compatible construction machinery models.
YD00002069,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with select construction machinery models."
YD00000779,,RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber spare part designed for durability and performance in construction machinery, compatible with various models."
YD00000061,,* WASHER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part washer designed for durability and precision, compatible with various construction machinery models."
YD00006750,,BUCKET CYLINDER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi Bucket Cylinder (P/N: BUCKET CYLINDER) for enhanced digging efficiency in Tata Hitachi construction machinery models.
YD60002400,,BOX,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BOX for enhanced performance and reliability in compatible construction machinery models.
YD00007073,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various compatible machine models."
YD00005363,,PLATE,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part PLATE for construction machinery, designed for durability and compatibility with various models."
YD60005519,,ASSY;HOSE,,2633.76 INR:N::1 EA::,1.0,2633.76 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi ASSY;HOSE spare part for efficient fluid transfer in compatible construction machinery models.
YD40002522,,*GRILL,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi GRILL spare part designed for durability and precise fitment in compatible construction machinery models.
YD00006608,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for durability and precision fit in compatible construction machinery models.
YD00003322,,HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare hose (P/N: HOSE) for efficient fluid transfer in compatible construction machinery models.
YD00000782,,RUBBER;CUSHION,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber cushion (P/N: RUBBER;CUSHION) designed for durability and vibration dampening in compatible construction machinery models.
YD40000457,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BRACKET for enhanced structural support in construction machinery, compatible with various models for reliable performance and longevity."
YD40001838,,WEIGHT;COUNTER(186kg),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi counterweight (P/N: WEIGHT;COUNTER(186kg)) for enhanced stability in heavy-duty construction machinery.
YD00002696,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for optimal performance and durability in compatible construction machinery models.
YD00003060,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing reliable sealing performance for various machine models."
YD00001046,,* HINGE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi hinge (P/N: HINGE) for enhanced durability and smooth operation in compatible construction machinery models.
YD00001364,,* PROTECTOR;HOSE,,1557.6 INR:N::1 EA::,1.0,1557.6 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable hose protector (P/N: PROTECTOR;HOSE) for Tata Hitachi construction machinery, enhancing hose longevity and performance in challenging work conditions."""
YD00002515,,HOSE;AIR,,4159.5 INR:N::1 EA::,1.0,4159.5 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi air hose (P/N: HOSE;AIR) designed for superior airflow in Tata Hitachi construction machinery models.
YD00001171,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in construction machinery; compatible with various models.
YD00000378,,MOTOR;OIL,,312859.3 INR:N::1 EA::,1.0,312859.3 INR:N::1 EA::,True,,,,SpareParts,,,High-performance Tata Hitachi oil motor (P/N: MOTOR;OIL) designed for durability and efficiency in construction machinery applications.
YD00006613,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing efficiency in compatible construction machinery models.
YD00001700,,CLEANER;AIR,,26480.38 INR:N::1 EA::,1.0,26480.38 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi air cleaner (P/N: CLEANER;AIR) designed for efficient filtration in compatible construction machinery models.
YD00003115,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for optimal performance and longevity in construction machinery applications.
YD00003083,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for improved sealing performance in construction machinery; compatible with various models.
YD00003317,,HOSE;PLASTIC,,,1.0,,True,,,,SpareParts,,,"""Durable Tata Hitachi plastic hose (P/N: HOSE;PLASTIC) designed for optimal performance in construction machinery, compatible with select models."""
YD40002076,,BOOM,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi BOOM spare part designed for durability and precision, compatible with select construction machinery models."
YD00005563,,PLATE,,1897.44 INR:N::1 EA::,1.0,1897.44 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part PLATE for enhanced durability and performance in compatible construction machinery models.
YD00003320,,HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare hose (P/N: HOSE) for enhanced fluid transfer efficiency in compatible construction machinery models.
YD00002088,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing efficiency in compatible construction machinery models.
YD00001992,,HOUSING,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi housing (P/N: HOUSING) designed for durability and precise fitment in compatible construction machinery models.
YD00000773,,HOSE,,2317.52 INR:N::1 EA::,1.0,2317.52 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part HOSE designed for durability and optimal performance in Tata Hitachi construction machinery models.
YD00007252,,FILTER;FUEL,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi fuel filter (P/N: FILTER;FUEL) designed for optimal filtration efficiency in Tata Hitachi construction machinery models.
YD00001415,,* NAME-PLATE(50A),,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi NAME-PLATE(50A) spare part for construction machinery, designed for durability and compatibility with specific models."
YD00001056,,COVER,,33476.6 INR:N::1 EA::,1.0,33476.6 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fit on compatible construction machinery models.
YD00011152,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part designed for durability and optimal performance in construction machinery, compatible with select models."
YD00006659,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in compatible construction machinery models.
YD00005388,,* ROD,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part ROD for enhanced performance and longevity in compatible construction machinery models.
YD40000439,,PIPE;RETURN,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi PIPE;RETURN spare part designed for optimal fluid return in compatible construction machinery models.
YD00003741,,BUSHING;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber bushing (P/N: BUSHING;RUBBER) designed for durability and precision fit in compatible construction machinery models.
YD40000620,,PIPE;INLET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part PIPE;INLET designed for optimal performance in compatible construction machinery models.
YD60001602,,CARRIER,,13535.78 INR:N::1 EA::,1.0,13535.78 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi CARRIER spare part designed for durability and compatibility with select construction machinery models.
YD00004016,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various machine models."
YD60005334,,ASSY;HOSE,,2250.26 INR:N::1 EA::,1.0,2250.26 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and reliability in compatible models.
YD40002288,,CATCH,,120.0 INR:N::1 EA::,1.0,120.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi CATCH spare part designed for durability and precision, compatible with various construction machinery models."
YD00009298,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance in compatible machine models."
YD00004980,,TRIM;SEAL,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi TRIM;SEAL spare part for enhanced sealing performance in compatible construction machinery models.
YD00000847,,HARNESS;WIRE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for optimal electrical connectivity in Tata Hitachi construction machinery models.
YD00000003,,STOPPER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi STOPPER spare part designed for durability and precision performance in compatible construction machinery models.
YD60003325,,ASSY;HOSE,,305.62 INR:N::1 EA::,1.0,305.62 INR:N::1 EA::,True,,,,SpareParts,,,"""Tata Hitachi genuine ASSY;HOSE spare part designed for robust performance in compatible construction machinery models."""
YD40000464,,BRACKET,,3847.98 INR:N::1 EA::,1.0,3847.98 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fit in compatible construction machinery models.
YD00000874,,HOSE;RUBBER,,1421.9 INR:N::1 EA::,1.0,1421.9 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber hose (P/N: HOSE;RUBBER) for efficient fluid transfer in compatible construction machinery models, ensuring durability and reliability on-site."
YD00005407,,BOLT,,,1.0,,True,,,,SpareParts,,,"High-strength Tata Hitachi construction machinery bolt (P/N: BOLT) for enhanced structural integrity in compatible models, ensuring reliable performance in heavy-duty applications."
YD00004905,,PROTECTOR;HOSE,,2994.84 INR:N::1 EA::,1.0,2994.84 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi hose protector (P/N: PROTECTOR;HOSE) designed for durability and performance in construction machinery applications.
YD00007240,,SWITCH;THERMO,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi THERMO SWITCH spare part for reliable temperature monitoring in compatible construction machinery models.
YD00004779,,HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part HOSE designed for durability and precise fit in compatible construction machinery models.
YD00001835,,* SECTION (SECOND AUX.),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi Section (Second Aux.) spare part designed for enhanced performance in compatible construction machinery models.
YD00006242,,HARNESS;WIRE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for seamless electrical connectivity in compatible construction machinery models.
YD00003678,,MAT;FLOOR,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi MAT;FLOOR spare part designed for durability and compatibility with specific construction machinery models.
YD00004892,,BUSHING;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber bushing (P/N: BUSHING;RUBBER) for enhanced durability and performance in construction machinery applications.
YD00007586,,TAPE,,1867.94 INR:N::1 EA::,1.0,1867.94 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part TAPE for enhanced performance and longevity in compatible construction machinery models.
YD00008884,Applicable Cylinder Part No YD00006749,KIT_SEAL,,20607.52 INR:N::1 EA::,1.0,20607.52 INR:N::1 EA::,True,70.0,15.0,1.0,SpareParts,,70.0,"High-quality Tata Hitachi seal kit (P/N: KIT_SEAL) for YD00006749 cylinders, ensuring superior sealing performance in construction machinery."
YD40002528,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi BRACKET (P/N: nan) for SpareParts, designed for precise fit and compatibility with various construction machinery models."""
YD40000773,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fitment in compatible construction machinery models.
YD00001184,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in compatible construction machinery models.
YD00008056,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for optimal performance in compatible construction machinery models.
YD00002435,,LATCH,,16650.98 INR:N::1 EA::,1.0,16650.98 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi latch (P/N: LATCH) for enhanced safety and reliability in compatible construction machinery models.
YD00008870,,* SECTION (TRAVEL;R),,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi travel section part (P/N: SECTION (TRAVEL;R)) for robust performance in compatible construction machinery models.
YD00000959,,COVER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fitment in compatible construction machinery models.
YD40001227,,* CYL.;ADJUSTING,,16016.14 INR:N::1 EA::,1.0,16016.14 INR:N::1 EA::,True,,,,SpareParts,,,"""Tata Hitachi CYL.;ADJUSTING spare part for precision adjustment in compatible construction machinery models, ensuring reliable performance and longevity."""
YD00003110,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for durability and performance in compatible construction machinery models.
YD60005699,,ASSY;HOSE,,1972.96 INR:N::1 EA::,1.0,1972.96 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for efficient fluid transfer in compatible machine models.
YD00003327,,HOSE,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part HOSE for enhanced fluid transfer efficiency in construction machinery, compatible with various models."
YD00011154,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for optimal performance in compatible construction machinery models.
YD40002524,,STAND,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi STAND spare part designed for enhanced stability and support in compatible construction machinery models."""
